datetime,microsec,label,impulses, pax,pay,paz,pzx,pzy,pzz,pmx,pmy,pmz, bax,bay,baz,bzx,bzy,bzz,bmx,bmy,bmz
Tue May 16 21:32:43 2023,798153,13,0,-0.004456,-0.002686,0.990295, -0.044861,0.149536,-0.007477, 0.106260,0.006580,-0.050680, 0.316711,0.504517,1.061951, 0.119629,-0.284119,-0.269165, 0.347480,-0.303940,0.187180
Tue May 16 21:32:43 2023,857644,13,0,-0.004456,-0.002686,0.990295, -0.044861,0.149536,-0.007477, 0.140700,0.007560,-0.056840, 0.310608,0.508423,1.059631, -0.029907,-0.179443,-0.052338, 0.345240,-0.307860,0.193760
Tue May 16 21:32:43 2023,909134,13,0,-0.004456,-0.002686,0.990295, -0.044861,0.149536,-0.007477, 0.111020,0.004620,-0.054180, 0.311279,0.505676,1.055847, 0.014954,-0.022430,0.059814, 0.347480,-0.310660,0.185500
Tue May 16 21:32:43 2023,960364,13,0,-0.004456,-0.002686,0.990295, -0.044861,0.149536,-0.007477, 0.108780,0.005880,-0.055860, 0.309998,0.511047,1.058350, 0.022430,0.014954,0.104675, 0.347060,-0.310520,0.187740
Tue May 16 21:32:44 2023,019959,13,0,-0.004456,-0.002686,0.990295, -0.044861,0.149536,-0.007477, 0.108500,0.008400,-0.052360, 0.317749,0.507080,1.062317, -0.119629,-0.254211,-0.291595, 0.348880,-0.306320,0.182840
Tue May 16 21:32:44 2023,079557,13,0,-0.004456,-0.002686,0.990295, -0.044861,0.149536,-0.007477, 0.107940,0.002940,-0.058240, 0.316956,0.501831,1.062866, -0.396271,-0.643005,-0.179443, 0.349020,-0.306180,0.183820
Tue May 16 21:32:44 2023,139062,13,0,-0.004456,-0.002686,0.990295, -0.044861,0.149536,-0.007477, 0.107380,0.005460,-0.057120, 0.317200,0.503418,1.062012, 0.089722,0.134583,0.231781, 0.356440,-0.309960,0.186620
Tue May 16 21:32:44 2023,198682,13,0,-0.004456,-0.002686,0.990295, -0.044861,0.149536,-0.007477, 0.108080,0.004340,-0.057120, 0.305664,0.510742,1.057678, 0.082245,0.209351,0.687866, 0.350280,-0.311640,0.180460
Tue May 16 21:32:44 2023,258283,13,0,-0.004456,-0.002686,0.990295, -0.044861,0.149536,-0.007477, 0.110880,0.009240,-0.054880, 0.302979,0.511169,1.056763, 0.119629,0.276642,0.456085, 0.349440,-0.307720,0.188160
Tue May 16 21:32:44 2023,317732,13,0,-0.004456,-0.002686,0.990295, -0.044861,0.149536,-0.007477, 0.109760,0.008540,-0.049560, 0.310547,0.507935,1.056702, -0.134583,-0.463562,0.007477, 0.352240,-0.308140,0.182140
Tue May 16 21:32:44 2023,369030,13,0,-0.004456,-0.002686,0.990295, -0.044861,0.149536,-0.007477, 0.106120,0.005740,-0.048440, 0.319946,0.501221,1.060547, -0.201874,-0.396271,-0.059814, 0.350420,-0.312620,0.180880
Tue May 16 21:32:44 2023,420361,13,0,-0.004456,-0.002686,0.990295, -0.044861,0.149536,-0.007477, 0.105700,0.007280,-0.049140, 0.315125,0.505249,1.063049, 0.067291,-0.441132,-0.299072, 0.350700,-0.306880,0.187880
Tue May 16 21:32:44 2023,479745,13,0,-0.004456,-0.002686,0.990295, -0.044861,0.149536,-0.007477, 0.104160,0.004340,-0.060480, 0.308167,0.509277,1.056702, -0.097198,-0.082245,-0.097198, 0.349440,-0.307720,0.180880
Tue May 16 21:32:44 2023,539378,13,0,-0.004456,-0.002686,0.990295, -0.044861,0.149536,-0.007477, 0.102620,0.009520,-0.044240, 0.307068,0.511719,1.056946, -0.044861,0.044861,0.059814, 0.350840,-0.307440,0.189140
Tue May 16 21:32:44 2023,599017,13,0,-0.004456,-0.002686,0.990295, -0.044861,0.149536,-0.007477, 0.105280,0.006720,-0.043120, 0.310425,0.507446,1.057800, 0.246735,0.104675,0.157013, 0.347340,-0.312200,0.187460
Tue May 16 21:32:44 2023,658608,13,0,-0.004456,-0.002686,0.990295, -0.044861,0.149536,-0.007477, 0.106540,0.012180,-0.056700, 0.313354,0.504944,1.053528, 0.014954,-0.089722,-0.224304, 0.351820,-0.308700,0.191800
Tue May 16 21:32:44 2023,718216,13,0,-0.004456,-0.002686,0.990295, -0.044861,0.149536,-0.007477, 0.107940,0.006160,-0.054320, 0.314575,0.505798,1.060425, -0.059814,-0.388794,-0.441132, 0.350420,-0.308980,0.187600
Tue May 16 21:32:44 2023,777850,13,0,-0.004456,-0.002686,0.990295, -0.044861,0.149536,-0.007477, 0.102900,0.008960,-0.053200, 0.313904,0.511475,1.062378, 0.022430,-0.231781,-0.052338, 0.350140,-0.310100,0.189980
Tue May 16 21:32:44 2023,829252,13,0,-0.004456,-0.002686,0.990295, -0.044861,0.149536,-0.007477, 0.103740,0.007980,-0.042840, 0.307312,0.507935,1.056885, 0.119629,0.127106,0.067291, 0.354760,-0.310100,0.191660
Tue May 16 21:32:44 2023,880546,13,0,-0.004456,-0.002686,0.990295, -0.044861,0.149536,-0.007477, 0.105140,0.002240,-0.063280, 0.305420,0.510864,1.055786, 0.231781,0.142059,-0.246735, 0.348600,-0.308840,0.188160
Tue May 16 21:32:44 2023,940191,13,0,-0.004456,-0.002686,0.990295, -0.044861,0.149536,-0.007477, 0.106960,0.007140,-0.058520, 0.311523,0.508728,1.059387, 0.052338,-0.179443,0.029907, 0.350000,-0.307720,0.194040
Tue May 16 21:32:44 2023,999819,13,0,-0.004456,-0.002686,0.990295, -0.044861,0.149536,-0.007477, 0.105980,0.005320,-0.055300, 0.315430,0.504517,1.060669, 0.186920,-0.164490,-0.314026, 0.347760,-0.310660,0.195160
Tue May 16 21:32:45 2023,059401,13,0,-0.004456,-0.002686,0.990295, -0.044861,0.149536,-0.007477, 0.103740,0.002240,-0.055160, 0.311462,0.506165,1.060181, 0.052338,-0.052338,-0.276642, 0.350980,-0.304920,0.187040
Tue May 16 21:32:45 2023,118869,13,0,-0.004456,-0.002686,0.990295, -0.044861,0.149536,-0.007477, 0.103180,0.003920,-0.053900, 0.309509,0.509155,1.059570, 0.231781,0.194397,0.269165, 0.350140,-0.310660,0.189840
Tue May 16 21:32:45 2023,178486,13,0,-0.004456,-0.002686,0.990295, -0.044861,0.149536,-0.007477, 0.106260,0.010360,-0.051380, 0.313904,0.505005,1.056335, -0.022430,0.089722,0.471039, 0.351820,-0.310800,0.188720
Tue May 16 21:32:45 2023,234691,13,0,-0.004456,-0.002686,0.990295, -0.044861,0.149536,-0.007477, 0.105840,0.003360,-0.049420, 0.310669,0.506104,1.063293, -0.134583,-0.403748,0.373840, 0.352800,-0.304640,0.183260
Tue May 16 21:32:45 2023,285928,13,0,-0.004456,-0.002686,0.990295, -0.044861,0.149536,-0.007477, 0.104300,0.007980,-0.056420, 0.307556,0.513733,1.058655, -0.007477,-0.194397,-0.067291, 0.348880,-0.310240,0.196420
Tue May 16 21:32:45 2023,341822,13,0,-0.004456,-0.002686,0.990295, -0.044861,0.149536,-0.007477, 0.106680,0.006020,-0.054320, 0.305481,0.512207,1.059509, 0.231781,2.003784,0.493469, 0.350140,-0.311220,0.186620
Tue May 16 21:32:45 2023,401408,13,0,-0.004456,-0.002686,0.990295, -0.044861,0.149536,-0.007477, 0.105420,0.000280,-0.059080, 0.308105,0.509460,1.059631, 0.007477,-0.164490,-0.328979, 0.350560,-0.308840,0.190680
Tue May 16 21:32:45 2023,461023,13,0,-0.004456,-0.002686,0.990295, -0.044861,0.149536,-0.007477, 0.104720,0.007420,-0.053760, 0.311340,0.509949,1.059509, 0.164490,-0.321503,-0.448608, 0.344960,-0.304640,0.192220
Tue May 16 21:32:45 2023,520632,13,0,-0.004456,-0.002686,0.990295, -0.044861,0.149536,-0.007477, 0.109760,0.009660,-0.052920, 0.313232,0.505676,1.063049, 0.112152,0.052338,-0.224304, 0.349300,-0.306740,0.191380
Tue May 16 21:32:45 2023,580251,13,0,-0.004456,-0.002686,0.990295, -0.044861,0.149536,-0.007477, 0.107660,0.007700,-0.054180, 0.313843,0.505981,1.059570, 0.142059,-0.127106,0.149536, 0.349440,-0.308700,0.188440
Tue May 16 21:32:45 2023,639843,13,0,-0.004456,-0.002686,0.990295, -0.044861,0.149536,-0.007477, 0.108920,0.007700,-0.049840, 0.313293,0.507751,1.058105, -0.052338,-0.246735,-0.059814, 0.347620,-0.310940,0.189000
Tue May 16 21:32:45 2023,691375,13,0,-0.004456,-0.002686,0.990295, -0.044861,0.149536,-0.007477, 0.112840,0.012180,-0.047880, 0.307373,0.512390,1.058655, 0.044861,-0.157013,0.239258, 0.352660,-0.305900,0.194180
Tue May 16 21:32:45 2023,742568,13,0,-0.004456,-0.002686,0.990295, -0.044861,0.149536,-0.007477, 0.106820,0.004060,-0.053760, 0.308472,0.508728,1.053772, -0.186920,-0.291595,0.119629, 0.348320,-0.302400,0.189000
Tue May 16 21:32:45 2023,802309,13,0,-0.004456,-0.002686,0.990295, -0.044861,0.149536,-0.007477, 0.105840,0.003500,-0.057960, 0.311890,0.505310,1.055786, 0.112152,-0.246735,-0.239258, 0.353500,-0.308700,0.192360
Tue May 16 21:32:45 2023,861861,13,0,-0.004456,-0.002686,0.990295, -0.044861,0.149536,-0.007477, 0.101780,0.002800,-0.051660, 0.311096,0.506592,1.063782, 0.082245,-0.209351,-0.074768, 0.352800,-0.306600,0.187460
Tue May 16 21:32:45 2023,921410,13,0,-0.004456,-0.002686,0.990295, -0.044861,0.149536,-0.007477, 0.105560,0.001260,-0.054180, 0.312866,0.508484,1.061096, -0.067291,0.000000,-0.119629, 0.355600,-0.310240,0.191660
Tue May 16 21:32:45 2023,981009,13,0,-0.004456,-0.002686,0.990295, -0.044861,0.149536,-0.007477, 0.107100,-0.001960,-0.055160, 0.311279,0.509949,1.056091, 0.134583,-0.201874,0.171967, 0.349160,-0.308000,0.190260
Tue May 16 21:32:46 2023,040312,13,0,-0.004456,-0.002686,0.990295, -0.044861,0.149536,-0.007477, 0.108780,-0.000280,-0.057400, 0.313782,0.512207,1.057434, -0.127106,0.231781,0.000000, 0.350140,-0.309680,0.191520
Tue May 16 21:32:46 2023,099945,13,0,-0.004456,-0.002686,0.990295, -0.044861,0.149536,-0.007477, 0.106540,-0.004760,-0.055300, 0.310303,0.506409,1.066833, 0.089722,-0.029907,-0.029907, 0.351960,-0.305900,0.189000
Tue May 16 21:32:46 2023,152570,13,0,-0.004456,-0.002686,0.990295, -0.044861,0.149536,-0.007477, 0.107520,0.004340,-0.055160, 0.308105,0.509277,1.057800, -0.082245,-0.104675,-0.246735, 0.352100,-0.311500,0.186900
Tue May 16 21:32:46 2023,203967,13,0,-0.004456,-0.002686,0.990295, -0.044861,0.149536,-0.007477, 0.103880,0.007980,-0.052500, 0.314636,0.507507,1.061829, -0.239258,-0.306549,-0.171967, 0.350560,-0.308560,0.187180
Tue May 16 21:32:46 2023,264383,13,0,-0.004456,-0.002686,0.990295, -0.044861,0.149536,-0.007477, 0.104020,0.004340,-0.056980, 0.315857,0.506836,1.062195, 0.059814,-0.373840,-0.067291, 0.350840,-0.313320,0.184940
Tue May 16 21:32:46 2023,324104,13,0,-0.004456,-0.002686,0.990295, -0.044861,0.149536,-0.007477, 0.106400,-0.000700,-0.055580, 0.311401,0.508057,1.059143, 0.074768,-0.067291,0.022430, 0.353360,-0.308700,0.188720
Tue May 16 21:32:46 2023,383501,13,0,-0.004456,-0.002686,0.990295, -0.044861,0.149536,-0.007477, 0.106820,0.000560,-0.056420, 0.306274,0.510193,1.056824, 0.119629,0.074768,0.029907, 0.354760,-0.309680,0.178920
Tue May 16 21:32:46 2023,443325,13,0,-0.004456,-0.002686,0.990295, -0.044861,0.149536,-0.007477, 0.103740,0.002800,-0.052640, 0.313110,0.510864,1.062439, 0.142059,-0.059814,-0.224304, 0.353360,-0.308000,0.191100
Tue May 16 21:32:46 2023,502660,13,0,-0.004456,-0.002686,0.990295, -0.044861,0.149536,-0.007477, 0.101780,-0.000420,-0.057260, 0.312561,0.509888,1.057434, 0.157013,-0.044861,-0.186920, 0.349440,-0.303380,0.189700
Tue May 16 21:32:46 2023,562043,13,0,-0.004456,-0.002686,0.990295, -0.044861,0.149536,-0.007477, 0.109060,0.003360,-0.057400, 0.314575,0.506226,1.063293, 0.044861,-0.171967,-0.299072, 0.347340,-0.305900,0.189840
Tue May 16 21:32:46 2023,614482,13,0,-0.004456,-0.002686,0.990295, -0.044861,0.149536,-0.007477, 0.105700,0.004620,-0.057540, 0.306824,0.508484,1.056763, 0.037384,-0.097198,-0.052338, 0.352940,-0.303940,0.185360
Tue May 16 21:32:46 2023,665690,13,0,-0.004456,-0.002686,0.990295, -0.044861,0.149536,-0.007477, 0.105420,0.007560,-0.060060, 0.307556,0.511169,1.059204, 0.014954,-0.022430,0.224304, 0.353640,-0.302400,0.192220
Tue May 16 21:32:46 2023,725024,13,0,-0.004456,-0.002686,0.990295, -0.044861,0.149536,-0.007477, 0.103460,0.006160,-0.062720, 0.314209,0.504272,1.060669, -0.037384,0.134583,-0.164490, 0.350420,-0.304500,0.191940
Tue May 16 21:32:46 2023,784384,13,0,-0.004456,-0.002686,0.990295, -0.044861,0.149536,-0.007477, 0.102060,0.003640,-0.061460, 0.311035,0.508606,1.062012, 0.067291,-0.276642,-0.052338, 0.350280,-0.304640,0.185220
Tue May 16 21:32:46 2023,843811,13,0,-0.004456,-0.002686,0.990295, -0.044861,0.149536,-0.007477, 0.105000,0.001120,-0.056840, 0.311768,0.507874,1.063782, 0.052338,-0.284119,0.000000, 0.351680,-0.305900,0.183120
Tue May 16 21:32:46 2023,903183,13,0,-0.004456,-0.002686,0.990295, -0.044861,0.149536,-0.007477, 0.109060,0.002520,-0.051520, 0.312256,0.507263,1.062500, -0.224304,-0.179443,-0.224304, 0.353640,-0.308000,0.190400
Tue May 16 21:32:46 2023,962665,13,0,-0.004456,-0.002686,0.990295, -0.044861,0.149536,-0.007477, 0.104300,0.001820,-0.057260, 0.307922,0.505676,1.059387, 0.201874,-0.209351,0.059814, 0.354900,-0.303660,0.186060
Tue May 16 21:32:47 2023,022210,13,0,-0.004456,-0.002686,0.990295, -0.044861,0.149536,-0.007477, 0.105000,0.006440,-0.059640, 0.313538,0.509460,1.054871, -0.022430,-0.127106,0.067291, 0.355320,-0.306180,0.187600
Tue May 16 21:32:47 2023,073408,13,0,-0.004456,-0.002686,0.990295, -0.044861,0.149536,-0.007477, 0.108640,0.010360,-0.055300, 0.308472,0.508667,1.055542, 0.231781,-0.366364,-0.553284, 0.349580,-0.310660,0.189280
Tue May 16 21:32:47 2023,124698,13,0,-0.004456,-0.002686,0.990295, -0.044861,0.149536,-0.007477, 0.102620,0.002520,-0.062160, 0.308411,0.512207,1.059021, 0.089722,-0.231781,-0.149536, 0.354620,-0.307580,0.184520
Tue May 16 21:32:47 2023,184355,13,0,-0.004456,-0.002686,0.990295, -0.044861,0.149536,-0.007477, 0.104720,-0.002940,-0.058380, 0.312561,0.506348,1.062805, 0.059814,-0.216827,0.044861, 0.352100,-0.305480,0.185500
Tue May 16 21:32:47 2023,243808,13,0,-0.004456,-0.002686,0.990295, -0.044861,0.149536,-0.007477, 0.101640,0.002940,-0.058100, 0.312683,0.506470,1.060974, 0.029907,-0.284119,-0.373840, 0.353360,-0.306180,0.177660
Tue May 16 21:32:47 2023,303176,13,0,-0.004456,-0.002686,0.990295, -0.044861,0.149536,-0.007477, 0.104440,0.005460,-0.060620, 0.311096,0.509338,1.063171, -0.037384,-0.231781,-0.149536, 0.355880,-0.312760,0.183820
Tue May 16 21:32:47 2023,362640,13,0,-0.004456,-0.002686,0.990295, -0.044861,0.149536,-0.007477, 0.104720,0.001260,-0.058240, 0.307007,0.509155,1.057129, 0.022430,-0.149536,0.261688, 0.350560,-0.308000,0.188720
Tue May 16 21:32:47 2023,421875,13,0,-0.004456,-0.002686,0.990295, -0.044861,0.149536,-0.007477, 0.103600,0.007000,-0.059220, 0.309753,0.507385,1.055481, 0.314026,-0.239258,-0.037384, 0.349440,-0.309820,0.190680
Tue May 16 21:32:47 2023,481296,13,0,-0.004456,-0.002686,0.990295, -0.044861,0.149536,-0.007477, 0.108500,0.003920,-0.057820, 0.315491,0.508972,1.061340, 0.000000,-0.029907,0.119629, 0.350000,-0.305340,0.194880
Tue May 16 21:32:47 2023,532500,13,0,-0.004456,-0.002686,0.990295, -0.044861,0.149536,-0.007477, 0.104300,0.006020,-0.052220, 0.312134,0.509460,1.059204, 0.171967,-0.059814,-0.097198, 0.348320,-0.305760,0.185500
Tue May 16 21:32:47 2023,585133,13,0,-0.004456,-0.002686,0.990295, -0.044861,0.149536,-0.007477, 0.104160,0.006580,-0.052780, 0.311340,0.508362,1.057556, -0.157013,-0.104675,0.074768, 0.351260,-0.305340,0.183680
Tue May 16 21:32:47 2023,644557,13,0,-0.004456,-0.002686,0.990295, -0.044861,0.149536,-0.007477, 0.103180,0.007140,-0.054040, 0.312012,0.510376,1.054565, 0.119629,-0.134583,-0.127106, 0.351960,-0.310940,0.189140
Tue May 16 21:32:47 2023,704015,13,0,-0.004456,-0.002686,0.990295, -0.044861,0.149536,-0.007477, 0.107940,0.007700,-0.050400, 0.312927,0.509460,1.059570, -0.022430,-0.269165,-0.134583, 0.352800,-0.309960,0.190680
Tue May 16 21:32:47 2023,763350,13,0,-0.004456,-0.002686,0.990295, -0.044861,0.149536,-0.007477, 0.103320,0.003500,-0.047600, 0.312744,0.505676,1.060059, 0.059814,0.082245,0.171967, 0.354200,-0.311640,0.179200
Tue May 16 21:32:47 2023,822858,13,0,-0.004456,-0.002686,0.990295, -0.044861,0.149536,-0.007477, 0.105000,0.010360,-0.051380, 0.308105,0.508423,1.058411, 0.067291,-0.119629,0.037384, 0.354060,-0.307860,0.186060
Tue May 16 21:32:47 2023,882324,13,0,-0.004456,-0.002686,0.990295, -0.044861,0.149536,-0.007477, 0.108080,0.002940,-0.050400, 0.311768,0.509644,1.057678, 0.059814,-0.164490,0.097198, 0.358540,-0.308000,0.191380
Tue May 16 21:32:47 2023,937027,13,0,-0.004456,-0.002686,0.990295, -0.044861,0.149536,-0.007477, 0.106960,0.004760,-0.056280, 0.310486,0.508667,1.061768, -0.089722,-0.082245,0.037384, 0.357560,-0.308700,0.183260
Tue May 16 21:32:47 2023,988268,13,0,-0.004456,-0.002686,0.990295, -0.044861,0.149536,-0.007477, 0.103740,0.007140,-0.047740, 0.312134,0.508850,1.056335, -0.037384,0.029907,-0.052338, 0.353780,-0.306320,0.188860
Tue May 16 21:32:48 2023,045535,13,0,-0.004456,-0.002686,0.990295, -0.044861,0.149536,-0.007477, 0.104860,0.004900,-0.060620, 0.310181,0.505981,1.061707, 0.052338,-0.201874,-0.209351, 0.355180,-0.307580,0.190120
Tue May 16 21:32:48 2023,104925,13,0,-0.004456,-0.002686,0.990295, -0.044861,0.149536,-0.007477, 0.102760,0.008820,-0.058100, 0.309082,0.506226,1.060242, 0.044861,-0.112152,0.044861, 0.353640,-0.309680,0.186620
Tue May 16 21:32:48 2023,164386,13,0,-0.004456,-0.002686,0.990295, -0.044861,0.149536,-0.007477, 0.109760,0.008540,-0.054180, 0.304688,0.508240,1.055298, 0.082245,-0.822449,-0.478516, 0.352100,-0.312760,0.184520
Tue May 16 21:32:48 2023,223861,13,0,-0.004456,-0.002686,0.990295, -0.044861,0.149536,-0.007477, 0.109060,0.005460,-0.057120, 0.315491,0.506409,1.061096, 0.299072,-0.201874,-0.149536, 0.357420,-0.306880,0.188860
Tue May 16 21:32:48 2023,283376,13,0,-0.004456,-0.002686,0.990295, -0.044861,0.149536,-0.007477, 0.104720,0.004620,-0.050540, 0.308899,0.512451,1.062500, -0.127106,-0.089722,-0.246735, 0.355740,-0.308560,0.188720
Tue May 16 21:32:48 2023,342855,13,0,-0.004456,-0.002686,0.990295, -0.044861,0.149536,-0.007477, 0.103460,0.013160,-0.057120, 0.296814,0.516968,1.052429, -0.276642,-0.142059,-0.538330, 0.352240,-0.307300,0.187600
Tue May 16 21:32:48 2023,395300,13,0,-0.004456,-0.002686,0.990295, -0.044861,0.149536,-0.007477, 0.102200,0.008400,-0.056000, 0.305237,0.504089,1.056030, -0.037384,-0.351410,-0.732727, 0.349160,-0.307580,0.183120
Tue May 16 21:32:48 2023,446496,13,0,-0.004456,-0.002686,0.990295, -0.044861,0.149536,-0.007477, 0.105560,0.005460,-0.052500, 0.325928,0.497559,1.069336, 0.134583,-0.553284,-0.650482, 0.353080,-0.309260,0.183260
Tue May 16 21:32:48 2023,506167,13,0,-0.004456,-0.002686,0.990295, -0.044861,0.149536,-0.007477, 0.104160,0.002520,-0.056700, 0.323730,0.504211,1.062805, 0.104675,-0.366364,-0.628052, 0.351400,-0.308560,0.189420
Tue May 16 21:32:48 2023,565536,13,0,-0.004456,-0.002686,0.990295, -0.044861,0.149536,-0.007477, 0.105140,0.006860,-0.053200, 0.312073,0.509888,1.064514, -0.291595,0.186920,0.269165, 0.351400,-0.303520,0.184800
Tue May 16 21:32:48 2023,624892,13,0,-0.004456,-0.002686,0.990295, -0.044861,0.149536,-0.007477, 0.099120,0.004620,-0.053480, 0.300781,0.508606,1.051575, 0.022430,0.261688,0.179443, 0.351540,-0.306040,0.186760
Tue May 16 21:32:48 2023,684094,13,0,-0.004456,-0.002686,0.990295, -0.044861,0.149536,-0.007477, 0.106400,0.004760,-0.056700, 0.310303,0.506348,1.053833, 0.149536,-0.209351,0.037384, 0.351120,-0.302960,0.187180
Tue May 16 21:32:48 2023,743864,13,0,-0.004456,-0.002686,0.990295, -0.044861,0.149536,-0.007477, 0.101780,0.003640,-0.054040, 0.312866,0.506470,1.059875, 0.164490,-0.523376,-0.104675, 0.350700,-0.304920,0.184660
Tue May 16 21:32:48 2023,803324,13,0,-0.004456,-0.002686,0.990295, -0.044861,0.149536,-0.007477, 0.102200,0.002520,-0.054740, 0.311462,0.507935,1.068604, 0.067291,-0.299072,-0.388794, 0.351260,-0.303800,0.190820
Tue May 16 21:32:48 2023,854676,13,0,-0.004456,-0.002686,0.990295, -0.044861,0.149536,-0.007477, 0.104160,0.010780,-0.052920, 0.309326,0.507141,1.064331, -0.134583,0.112152,0.231781, 0.350560,-0.302120,0.179620
Tue May 16 21:32:48 2023,905975,13,0,-0.004456,-0.002686,0.990295, -0.044861,0.149536,-0.007477, 0.108780,0.007560,-0.054880, 0.311890,0.504517,1.060852, -0.022430,0.007477,0.239258, 0.354340,-0.311080,0.186760
Tue May 16 21:32:48 2023,965607,13,0,-0.004456,-0.002686,0.990295, -0.044861,0.149536,-0.007477, 0.105140,0.009380,-0.052640, 0.312378,0.509338,1.056946, 0.246735,0.044861,-0.127106, 0.350000,-0.307720,0.180460
Tue May 16 21:32:49 2023,025115,13,0,-0.004456,-0.002686,0.990295, -0.044861,0.149536,-0.007477, 0.105420,0.005040,-0.057400, 0.305115,0.507507,1.052917, -0.179443,0.000000,-0.029907, 0.353920,-0.308560,0.183120
Tue May 16 21:32:49 2023,084499,13,0,-0.004456,-0.002686,0.990295, -0.044861,0.149536,-0.007477, 0.100940,0.000560,-0.055020, 0.312378,0.503174,1.059204, -0.097198,-0.373840,-0.366364, 0.355880,-0.305760,0.182140
Tue May 16 21:32:49 2023,143868,13,0,-0.004456,-0.002686,0.990295, -0.044861,0.149536,-0.007477, 0.101500,0.006580,-0.063840, 0.319275,0.498718,1.067139, -0.157013,-0.822449,-0.216827, 0.347620,-0.303800,0.191240
Tue May 16 21:32:49 2023,203374,13,0,-0.004456,-0.002686,0.990295, -0.044861,0.149536,-0.007477, 0.102480,0.006440,-0.053760, 0.320007,0.507935,1.062073, -0.037384,-0.231781,0.456085, 0.350280,-0.305620,0.190820
Tue May 16 21:32:49 2023,262846,13,0,-0.004456,-0.002686,0.990295, -0.044861,0.149536,-0.007477, 0.102200,0.007000,-0.053760, 0.304443,0.512939,1.059937, 0.142059,0.575714,0.770111, 0.352100,-0.311780,0.187740
Tue May 16 21:32:49 2023,314296,13,0,-0.004456,-0.002686,0.990295, -0.044861,0.149536,-0.007477, 0.100940,-0.000840,-0.054320, 0.303040,0.513977,1.053650, 0.104675,0.388794,0.792542, 0.350280,-0.306320,0.186620
Tue May 16 21:32:49 2023,365903,13,0,-0.004456,-0.002686,0.990295, -0.044861,0.149536,-0.007477, 0.100240,0.007840,-0.047460, 0.303894,0.506836,1.059814, 0.000000,0.119629,-0.194397, 0.350840,-0.307440,0.193760
Tue May 16 21:32:49 2023,425569,13,0,-0.004456,-0.002686,0.990295, -0.044861,0.149536,-0.007477, 0.101360,0.004900,-0.058660, 0.314087,0.508118,1.061157, -0.014954,-0.620575,-0.560760, 0.348880,-0.306740,0.185500
Tue May 16 21:32:49 2023,485245,13,0,-0.004456,-0.002686,0.990295, -0.044861,0.149536,-0.007477, 0.103600,0.005040,-0.055860, 0.316895,0.504028,1.063538, -0.007477,-0.328979,-0.127106, 0.355460,-0.302400,0.186620
Tue May 16 21:32:49 2023,544982,13,0,-0.004456,-0.002686,0.990295, -0.044861,0.149536,-0.007477, 0.105000,0.008120,-0.056560, 0.310181,0.507202,1.059814, -0.171967,-0.171967,-0.314026, 0.350560,-0.310380,0.189000
Tue May 16 21:32:49 2023,604810,13,0,-0.004456,-0.002686,0.990295, -0.044861,0.149536,-0.007477, 0.103180,0.008680,-0.052500, 0.311584,0.509399,1.058777, -0.089722,-0.157013,0.396271, 0.352520,-0.304220,0.189700
